-0.167969896634,0.475981802514,
-0.186100643368,0.47510168705,
-0.205064369305,0.476225633961,
-0.222393485232,0.475569277526,
-0.243582361501,0.475489953275,
-0.26243792987,0.476510580119,
-0.284169455185,0.474401434167,
-0.305374249262,0.474473002802,
-0.328111963686,0.474627790259,
-0.35091082654,0.475855182085,
-0.375483840068,0.47469932415,
-0.400785135449,0.47631662285,
-0.428594660928,0.474959660523,
-0.459170642594,0.476524273757,
-0.488746183355,0.4763752914,
-0.522014587713,0.477553159569,
-0.557947877259,0.476532505462,
-0.598110616825,0.477358620475,
-0.639260073082,0.476815277611,
-0.684178651639,0.478233348003,
-0.735307751647,0.479798405966,
-0.790531636863,0.480296503338,
-0.85182079703,0.479486787876,
-0.936195662705,0.488001786506,
-0.899183258507,0.430093048213,
-0.906055353493,0.393964080098,
-0.913938727344,0.360585985114,
-0.916128622239,0.325543253678,
-0.914221503592,0.290447249721,
-0.920881500325,0.256735783168,
-0.914153439454,0.221051440017,
-0.912290019943,0.188199812732,
-0.913534734345,0.155948233863,
-0.911494821843,0.124808612495,
-0.918355942346,0.0924735808679,
-0.914869674735,0.0624698187118,
-0.909496399927,0.0302704231804,
-0.91049969529,0.000744900987501,
-0.909204429492,-0.0315018712547,
-0.919109801363,-0.0627593462249,
-0.909945343438,-0.0936324433955,
-0.906079467117,-0.123815383814,
-0.906880987966,-0.154812382146,
-0.904953486872,-0.185400240287,
-0.907464228211,-0.217862885819,
-0.914899042848,-0.252112556999,
-0.905149626783,-0.28430743155,
-0.905916721896,-0.316914744827,
-0.903855749841,-0.352057926313,
-0.89235518804,-0.382809637258,
-0.88794883905,-0.418783860398,
-0.902221857547,-0.462808513064,
-0.904190696888,-0.503136905982,
-0.904755739141,-0.542625149151,
-0.893292487336,-0.578035061281,
-0.895327412676,-0.622558490515,
-0.868582499504,-0.648970341429,
-0.867806096413,-0.695710170638,
-0.903849595469,-0.773667222565,
-0.876657415234,-0.802868817937,
-0.882400898411,-0.864771012744,
-0.883715097992,-0.9266757122,
-0.885726657503,-0.991828286896,
-0.891368532516,-1.06819413111,
-0.900558823033,-1.15266272984,
-0.903015796282,-1.24004776991,
-0.887385191917,-1.30636062543,
-0.900341091979,-1.42695426717,
-0.82809643545,-1.41818241284,
-0.771604319024,-1.43040705303,
-0.720564269015,-1.4531590189,
-0.68715261416,-1.51000075657,
-0.626931133072,-1.51354564414,
-0.568586963268,-1.51320227174,
-0.508349212551,-1.50971191891,
-0.4531770191,-1.51622453461,
-0.394488051953,-1.51007275963,
-0.341613629505,-1.51162997808,
-0.322021242867,-1.67864167756,
-0.321718079771,-2.0205478161,
-0.333039079549,-2.6179010622,
-0.273621486784,-2.90815616533,
-0.16851654336,-2.83123934649,
-0.0744231489744,-2.87203589722,
